seed,method,metric,value
1,sage_rand_nomask,knn_pos_p10,0.5789473684210527
1,sage_rand_nomask,base_rate,0.2460560395573346
1,sage_rand_nomask,recon_num_mse,0.0009050143416970968
1,sage_rand_nomask,recon_cat_acc,0.9986881613731384
1,sage_rand_nomask,masked_num_mse,1.051754355430603
1,sage_rand_nomask,masked_cat_acc,0.47178229689598083
1,sage_rand_nomask,n_params,9552.0
1,sage_rand_nomask,best_step,1900.0
1,sage_rand_nomask,train_seconds,205.29576778411865
1,sage_rand_nomask,dim,16.0
1,sage_knn_nomask,probe_auc,0.8744238424549251
1,sage_knn_nomask,probe_ap,0.6867638021219421
1,sage_knn_nomask,probe_acc,0.8237579467859666
1,sage_knn_nomask,probe_C,0.1
1,sage_knn_nomask,lowlabel_auc@50,0.7923639157942554
1,sage_knn_nomask,lowlabel_auc@200,0.843393498082837
1,sage_knn_nomask,lowlabel_auc@1000,0.8699643128248195
1,sage_knn_nomask,knn_auc,0.8860907432256753
1,sage_knn_nomask,knn_pos_p10,0.5755980861244019
1,sage_knn_nomask,base_rate,0.2460560395573346
1,sage_knn_nomask,recon_num_mse,0.0006364314467646182
1,sage_knn_nomask,recon_cat_acc,0.9988395571708679
1,sage_knn_nomask,masked_num_mse,1.1270132064819336
1,sage_knn_nomask,masked_cat_acc,0.5100954174995422
1,sage_knn_nomask,n_params,9552.0
1,sage_knn_nomask,best_step,1900.0
1,sage_knn_nomask,train_seconds,203.09646248817444
1,sage_knn_nomask,dim,16.0
1,mlp_ae_lr2x,probe_auc,0.8807673657911175
1,mlp_ae_lr2x,probe_ap,0.7030197953785499
1,mlp_ae_lr2x,probe_acc,0.830821756534024
1,mlp_ae_lr2x,probe_C,1.0
1,mlp_ae_lr2x,lowlabel_auc@50,0.8060588702037303
1,mlp_ae_lr2x,lowlabel_auc@200,0.8570513046570774
1,mlp_ae_lr2x,lowlabel_auc@1000,0.8762941373364136
1,mlp_ae_lr2x,knn_auc,0.8891523016416175
1,mlp_ae_lr2x,knn_pos_p10,0.5766985645933015
1,mlp_ae_lr2x,base_rate,0.2460560395573346
1,mlp_ae_lr2x,recon_num_mse,0.007474662270396948
1,mlp_ae_lr2x,recon_cat_acc,0.9974098801612854
1,mlp_ae_lr2x,masked_num_mse,0.8508961200714111
1,mlp_ae_lr2x,masked_cat_acc,0.7066712975502014
1,mlp_ae_lr2x,n_params,4816.0
1,mlp_ae_lr2x,best_step,1950.0
1,mlp_ae_lr2x,train_seconds,108.06128811836243
1,mlp_ae_lr2x,dim,16.0
1,sage_knn_cleannbr,probe_auc,0.8813413192711494
1,sage_knn_cleannbr,probe_ap,0.7033075586874474
1,sage_knn_cleannbr,probe_acc,0.8231692959736284
1,sage_knn_cleannbr,probe_C,100.0
1,sage_knn_cleannbr,lowlabel_auc@50,0.8025526659474191
1,sage_knn_cleannbr,lowlabel_auc@200,0.8550278870263501
1,sage_knn_cleannbr,lowlabel_auc@1000,0.8767500276442057
1,sage_knn_cleannbr,knn_auc,0.8876900725921897
1,sage_knn_cleannbr,knn_pos_p10,0.5679425837320574
1,sage_knn_cleannbr,base_rate,0.2460560395573346
1,sage_knn_cleannbr,recon_num_mse,0.029729709029197693
1,sage_knn_cleannbr,recon_cat_acc,0.992919385433197
1,sage_knn_cleannbr,masked_num_mse,0.034336820244789124
1,sage_knn_cleannbr,masked_cat_acc,0.9607363343238831
1,sage_knn_cleannbr,n_params,9552.0
1,sage_knn_cleannbr,best_step,1900.0
1,sage_knn_cleannbr,train_seconds,184.27594375610352
1,sage_knn_cleannbr,dim,16.0
2,raw,probe_auc,0.8956153674886211
2,raw,probe_ap,0.7367522219474117
2,raw,probe_acc,0.8368259948198729
2,raw,probe_C,0.01
2,raw,lowlabel_auc@50,0.7928422165871212
2,raw,lowlabel_auc@200,0.8368863397278614
2,raw,lowlabel_auc@1000,0.8815771617021658
2,raw,knn_auc,0.893359712380719
2,raw,knn_pos_p10,0.585311004784689
2,raw,base_rate,0.2460560395573346
2,raw,dim,53.0
2,hgb_ref,probe_auc,0.9286491098565789
2,hgb_ref,probe_ap,0.83581602303568
2,hgb_ref,probe_acc,0.8704968212856133
2,pca,probe_auc,0.8860738204889886
2,pca,probe_ap,0.7193415708994148
2,pca,probe_acc,0.830821756534024
2,pca,probe_C,0.01
2,pca,lowlabel_auc@50,0.7972554347013976
2,pca,lowlabel_auc@200,0.8508374625308942
2,pca,lowlabel_auc@1000,0.8815643183536606
2,pca,knn_auc,0.8883622750732945
2,pca,knn_pos_p10,0.5733492822966507
2,pca,base_rate,0.2460560395573346
2,pca,dim,16.0
2,prop_knn,probe_auc,0.8865395506397019
2,prop_knn,probe_ap,0.7203011558879672
2,prop_knn,probe_acc,0.8302331057216858
2,prop_knn,probe_C,0.01
2,prop_knn,lowlabel_auc@50,0.8025667346066603
2,prop_knn,lowlabel_auc@200,0.8558808975550569
2,prop_knn,lowlabel_auc@1000,0.8817608275629167
2,prop_knn,knn_auc,0.8873087319827022
2,prop_knn,knn_pos_p10,0.5739234449760765
2,prop_knn,base_rate,0.2460560395573346
2,prop_knn,dim,16.0
2,prop_rand,probe_auc,0.8859697811475484
2,prop_rand,probe_ap,0.7194399631452281
2,prop_rand,probe_acc,0.8305862962090887
2,prop_rand,probe_C,0.01
2,prop_rand,lowlabel_auc@50,0.7985737868676575
2,prop_rand,lowlabel_auc@200,0.8523708604669927
2,prop_rand,lowlabel_auc@1000,0.8816527387189227
2,prop_rand,knn_auc,0.8866184113398026
2,prop_rand,knn_pos_p10,0.5688516746411483
2,prop_rand,base_rate,0.2460560395573346
2,prop_rand,dim,16.0
2,prop_bip,probe_auc,0.8868476714613175
2,prop_bip,probe_ap,0.7212179070735734
2,prop_bip,probe_acc,0.8319990581587002
2,prop_bip,probe_C,0.01
2,prop_bip,lowlabel_auc@50,0.8001312277912429
2,prop_bip,lowlabel_auc@200,0.8519165092690274
2,prop_bip,lowlabel_auc@1000,0.8824635357984991
2,prop_bip,knn_auc,0.88909170853145
2,prop_bip,knn_pos_p10,0.5725837320574163
2,prop_bip,base_rate,0.2460560395573346
2,prop_bip,dim,16.0
2,mlp_ae,probe_auc,0.8836760218643254
2,mlp_ae,probe_ap,0.7199700529355137
2,mlp_ae,probe_acc,0.8332940899458441
2,mlp_ae,probe_C,100.0
2,mlp_ae,lowlabel_auc@50,0.824555159903051
2,mlp_ae,lowlabel_auc@200,0.8569700381639466
2,mlp_ae,lowlabel_auc@1000,0.8789661440666569
2,mlp_ae,knn_auc,0.8882053381708204
2,mlp_ae,knn_pos_p10,0.5775598086124402
2,mlp_ae,base_rate,0.2460560395573346
2,mlp_ae,recon_num_mse,0.008497522212564945
2,mlp_ae,recon_cat_acc,0.9945675730705261
2,mlp_ae,masked_num_mse,0.8077284693717957
2,mlp_ae,masked_cat_acc,0.701962947845459
2,mlp_ae,n_params,4816.0
2,mlp_ae,best_step,1950.0
2,mlp_ae,train_seconds,362.53481245040894
2,mlp_ae,dim,16.0
2,sage_selfloop,probe_auc,0.8823625858838227
2,sage_selfloop,probe_ap,0.7186428795555926
2,sage_selfloop,probe_acc,0.8323522486461031
2,sage_selfloop,probe_C,10.0
2,sage_selfloop,lowlabel_auc@50,0.807180294761946
2,sage_selfloop,lowlabel_auc@200,0.8580674720345238
2,sage_selfloop,lowlabel_auc@1000,0.8775104338197718
2,sage_selfloop,knn_auc,0.8853858159822361
2,sage_selfloop,knn_pos_p10,0.5730622009569378
2,sage_selfloop,base_rate,0.2460560395573346
2,sage_selfloop,recon_num_mse,0.007856229320168495
2,sage_selfloop,recon_cat_acc,0.9967203140258789
2,sage_selfloop,masked_num_mse,0.8032117486000061
2,sage_selfloop,masked_cat_acc,0.7021994590759277
2,sage_selfloop,n_params,9552.0
2,sage_selfloop,best_step,2000.0
2,sage_selfloop,train_seconds,130.74123311042786
2,sage_selfloop,dim,16.0
2,sage_rand,probe_auc,0.8844162515054886
2,sage_rand,probe_ap,0.7169195805741506
2,sage_rand,probe_acc,0.8330586296209089
2,sage_rand,probe_C,100.0
2,sage_rand,lowlabel_auc@50,0.7986858056716943
2,sage_rand,lowlabel_auc@200,0.8542200859809508
2,sage_rand,lowlabel_auc@1000,0.8801194005540796
2,sage_rand,knn_auc,0.8878938178590534
2,sage_rand,knn_pos_p10,0.5695215311004784
2,sage_rand,base_rate,0.2460560395573346
2,sage_rand,recon_num_mse,0.009779421612620354
2,sage_rand,recon_cat_acc,0.9922298192977905
2,sage_rand,masked_num_mse,0.8285811543464661
2,sage_rand,masked_cat_acc,0.6984254121780396
2,sage_rand,n_params,9552.0
2,sage_rand,best_step,2000.0
2,sage_rand,train_seconds,174.86017560958862
2,sage_rand,dim,16.0
2,sage_knn,probe_auc,0.868930639940946
2,sage_knn,probe_ap,0.6781943161913686
2,sage_knn,probe_acc,0.8204615022368731
2,sage_knn,probe_C,0.1
2,sage_knn,lowlabel_auc@50,0.8021041387111524
2,sage_knn,lowlabel_auc@200,0.8439723640129225
2,sage_knn,lowlabel_auc@1000,0.8647868071390787
2,sage_knn,knn_auc,0.88669256505354
2,sage_knn,knn_pos_p10,0.5789473684210527
2,sage_knn,base_rate,0.2460560395573346
2,sage_knn,recon_num_mse,0.00897962972521782
2,sage_knn,recon_cat_acc,0.9942817091941833
2,sage_knn,masked_num_mse,0.8169293999671936
2,sage_knn,masked_cat_acc,0.6991763710975647
2,sage_knn,n_params,9552.0
2,sage_knn,best_step,1850.0
2,sage_knn,train_seconds,175.74384331703186
2,sage_knn,dim,16.0
2,sage_bip,probe_auc,0.8902656159876154
2,sage_bip,probe_ap,0.730989421183293
2,sage_bip,probe_acc,0.8367082646574052
2,sage_bip,probe_C,0.01
2,sage_bip,lowlabel_auc@50,0.8240255454874197
2,sage_bip,lowlabel_auc@200,0.8630429546126972
2,sage_bip,lowlabel_auc@1000,0.8858991912949143
2,sage_bip,knn_auc,0.8888039846507416
2,sage_bip,knn_pos_p10,0.5774641148325359
2,sage_bip,base_rate,0.2460560395573346
2,sage_bip,recon_num_mse,0.00557686248794198
2,sage_bip,recon_cat_acc,0.9930707216262817
2,sage_bip,masked_num_mse,0.8089983463287354
2,sage_bip,masked_cat_acc,0.6980913281440735
2,sage_bip,n_params,14736.0
2,sage_bip,best_step,1900.0
2,sage_bip,train_seconds,174.42874264717102
2,sage_bip,dim,16.0
2,sage_bip_nopool,probe_auc,0.8879423446470358
2,sage_bip_nopool,probe_ap,0.7246134910127755
2,sage_bip_nopool,probe_acc,0.8347068518954556
2,sage_bip_nopool,probe_C,10.0
2,sage_bip_nopool,lowlabel_auc@50,0.8199633228634017
2,sage_bip_nopool,lowlabel_auc@200,0.8631975044006588
2,sage_bip_nopool,lowlabel_auc@1000,0.8835587618683298
2,sage_bip_nopool,knn_auc,0.8884233911819467
2,sage_bip_nopool,knn_pos_p10,0.5806698564593301
2,sage_bip_nopool,base_rate,0.2460560395573346
2,sage_bip_nopool,recon_num_mse,0.006086015608161688
2,sage_bip_nopool,recon_cat_acc,0.9960308074951172
2,sage_bip_nopool,masked_num_mse,0.8049641251564026
2,sage_bip_nopool,masked_cat_acc,0.7005745768547058
2,sage_bip_nopool,n_params,14736.0
2,sage_bip_nopool,best_step,1950.0
2,sage_bip_nopool,train_seconds,160.29747700691223
2,sage_bip_nopool,dim,16.0
2,sage_knn_k5,probe_auc,0.8743178231906495
2,sage_knn_k5,probe_ap,0.700725643036432
2,sage_knn_k5,probe_acc,0.8252884388980457
2,sage_knn_k5,probe_C,0.1
2,sage_knn_k5,lowlabel_auc@50,0.788603242889462
2,sage_knn_k5,lowlabel_auc@200,0.8408910997612139
2,sage_knn_k5,lowlabel_auc@1000,0.8700048863001294
2,sage_knn_k5,knn_auc,0.8856501917163018
2,sage_knn_k5,knn_pos_p10,0.5734928229665072
2,sage_knn_k5,base_rate,0.2460560395573346
2,sage_knn_k5,recon_num_mse,0.011349700391292572
2,sage_knn_k5,recon_cat_acc,0.9941302537918091
2,sage_knn_k5,masked_num_mse,0.8116637468338013
2,sage_knn_k5,masked_cat_acc,0.6948239207267761
2,sage_knn_k5,n_params,9552.0
2,sage_knn_k5,best_step,1950.0
2,sage_knn_k5,train_seconds,149.04162049293518
2,sage_knn_k5,dim,16.0
2,sage_knn_k20,probe_auc,0.883209096288504
2,sage_knn_k20,probe_ap,0.7184772531581813
2,sage_knn_k20,probe_acc,0.830821756534024
2,sage_knn_k20,probe_C,1.0
2,sage_knn_k20,lowlabel_auc@50,0.803665528273298
2,sage_knn_k20,lowlabel_auc@200,0.8491103496917297
2,sage_knn_k20,lowlabel_auc@1000,0.8790573064382606
2,sage_knn_k20,knn_auc,0.8839313198389762
2,sage_knn_k20,knn_pos_p10,0.5696172248803828
2,sage_knn_k20,base_rate,0.2460560395573346
2,sage_knn_k20,recon_num_mse,0.011396806687116623
2,sage_knn_k20,recon_cat_acc,0.9922129511833191
2,sage_knn_k20,masked_num_mse,0.8153965473175049
2,sage_knn_k20,masked_cat_acc,0.69697505235672
2,sage_knn_k20,n_params,9552.0
2,sage_knn_k20,best_step,1950.0
2,sage_knn_k20,train_seconds,211.35188961029053
2,sage_knn_k20,dim,16.0
2,mlp_ae_nomask,probe_auc,0.8847445451258036
2,mlp_ae_nomask,probe_ap,0.7176632556918878
2,mlp_ae_nomask,probe_acc,0.8310572168589593
2,mlp_ae_nomask,probe_C,0.01
2,mlp_ae_nomask,lowlabel_auc@50,0.8416537398874506
2,mlp_ae_nomask,lowlabel_auc@200,0.8609091618874567
2,mlp_ae_nomask,lowlabel_auc@1000,0.8811998593881215
2,mlp_ae_nomask,knn_auc,0.889202135925812
2,mlp_ae_nomask,knn_pos_p10,0.5791866028708134
2,mlp_ae_nomask,base_rate,0.2460560395573346
2,mlp_ae_nomask,recon_num_mse,0.0006379011319950223
2,mlp_ae_nomask,recon_cat_acc,0.9993945360183716
2,mlp_ae_nomask,masked_num_mse,0.9906816482543945
2,mlp_ae_nomask,masked_cat_acc,0.39560848474502563
2,mlp_ae_nomask,n_params,4816.0
2,mlp_ae_nomask,best_step,2000.0
2,mlp_ae_nomask,train_seconds,117.58229732513428
2,mlp_ae_nomask,dim,16.0
2,sage_selfloop_nomask,probe_auc,0.8883684763410428
2,sage_selfloop_nomask,probe_ap,0.7267419188583778
2,sage_selfloop_nomask,probe_acc,0.8318813279962326
2,sage_selfloop_nomask,probe_C,1.0
2,sage_selfloop_nomask,lowlabel_auc@50,0.8346921145277026
2,sage_selfloop_nomask,lowlabel_auc@200,0.8609752950458596
2,sage_selfloop_nomask,lowlabel_auc@1000,0.883369212274625
2,sage_selfloop_nomask,knn_auc,0.8874466167975159
2,sage_selfloop_nomask,knn_pos_p10,0.5744497607655502
2,sage_selfloop_nomask,base_rate,0.2460560395573346
2,sage_selfloop_nomask,recon_num_mse,0.0004545144038274884
2,sage_selfloop_nomask,recon_cat_acc,0.9992936253547668
2,sage_selfloop_nomask,masked_num_mse,0.9735167622566223
2,sage_selfloop_nomask,masked_cat_acc,0.4601893424987793
2,sage_selfloop_nomask,n_params,9552.0
2,sage_selfloop_nomask,best_step,2000.0
2,sage_selfloop_nomask,train_seconds,141.1470718383789
2,sage_selfloop_nomask,dim,16.0
2,sage_rand_nomask,probe_auc,0.879158585094842
2,sage_rand_nomask,probe_ap,0.7000944732657811
2,sage_rand_nomask,probe_acc,0.8271721214975276
2,sage_rand_nomask,probe_C,0.1
2,sage_rand_nomask,lowlabel_auc@50,0.8210475323437205
2,sage_rand_nomask,lowlabel_auc@200,0.8493349476553231
2,sage_rand_nomask,lowlabel_auc@1000,0.8747356504158585
2,sage_rand_nomask,knn_auc,0.8880268462593655
2,sage_rand_nomask,knn_pos_p10,0.5730143540669856
2,sage_rand_nomask,base_rate,0.2460560395573346
2,sage_rand_nomask,recon_num_mse,0.0005824250401929021
2,sage_rand_nomask,recon_cat_acc,0.9992936253547668
2,sage_rand_nomask,masked_num_mse,0.9800347089767456
2,sage_rand_nomask,masked_cat_acc,0.45214781165122986
2,sage_rand_nomask,n_params,9552.0
2,sage_rand_nomask,best_step,2000.0
2,sage_rand_nomask,train_seconds,178.8145787715912
2,sage_rand_nomask,dim,16.0
2,sage_knn_nomask,probe_auc,0.884291628437968
2,sage_knn_nomask,probe_ap,0.7144832792057593
2,sage_knn_nomask,probe_acc,0.8290558040970096
2,sage_knn_nomask,probe_C,0.01
2,sage_knn_nomask,lowlabel_auc@50,0.8129290193927838
2,sage_knn_nomask,lowlabel_auc@200,0.8562846224996935
2,sage_knn_nomask,lowlabel_auc@1000,0.8792574206013587
2,sage_knn_nomask,knn_auc,0.8902381585671635
2,sage_knn_nomask,knn_pos_p10,0.5763157894736842
2,sage_knn_nomask,base_rate,0.2460560395573346
2,sage_knn_nomask,recon_num_mse,0.0006676390185020864
2,sage_knn_nomask,recon_cat_acc,0.9989908933639526
2,sage_knn_nomask,masked_num_mse,1.0499995946884155
2,sage_knn_nomask,masked_cat_acc,0.5296239852905273
2,sage_knn_nomask,n_params,9552.0
2,sage_knn_nomask,best_step,2000.0
2,sage_knn_nomask,train_seconds,176.55924129486084
2,sage_knn_nomask,dim,16.0
2,mlp_ae_lr2x,probe_auc,0.8787592757516984
2,mlp_ae_lr2x,probe_ap,0.7045453613250885
2,mlp_ae_lr2x,probe_acc,0.8277607723098658
2,mlp_ae_lr2x,probe_C,0.01
2,mlp_ae_lr2x,lowlabel_auc@50,0.8053007764286078
2,mlp_ae_lr2x,lowlabel_auc@200,0.8503638313673573
2,mlp_ae_lr2x,lowlabel_auc@1000,0.8742457241138165
2,mlp_ae_lr2x,knn_auc,0.888379534023293
2,mlp_ae_lr2x,knn_pos_p10,0.5774162679425837
2,mlp_ae_lr2x,base_rate,0.2460560395573346
2,mlp_ae_lr2x,recon_num_mse,0.010403802618384361
2,mlp_ae_lr2x,recon_cat_acc,0.9979817271232605
2,mlp_ae_lr2x,masked_num_mse,0.8020758628845215
2,mlp_ae_lr2x,masked_cat_acc,0.7043918967247009
2,mlp_ae_lr2x,n_params,4816.0
2,mlp_ae_lr2x,best_step,2000.0
2,mlp_ae_lr2x,train_seconds,99.72464799880981
2,mlp_ae_lr2x,dim,16.0
2,sage_knn_cleannbr,probe_auc,0.8725303264407114
2,sage_knn_cleannbr,probe_ap,0.6856765587364165
2,sage_knn_cleannbr,probe_acc,0.8219919943489522
2,sage_knn_cleannbr,probe_C,100.0
2,sage_knn_cleannbr,lowlabel_auc@50,0.8032960821436361
2,sage_knn_cleannbr,lowlabel_auc@200,0.8469138606552724
2,sage_knn_cleannbr,lowlabel_auc@1000,0.8671768616504636
2,sage_knn_cleannbr,knn_auc,0.8885897420571472
2,sage_knn_cleannbr,knn_pos_p10,0.5739234449760765
2,sage_knn_cleannbr,base_rate,0.2460560395573346
2,sage_knn_cleannbr,recon_num_mse,0.03298373147845268
2,sage_knn_cleannbr,recon_cat_acc,0.9916579127311707
2,sage_knn_cleannbr,masked_num_mse,0.03757656365633011
2,sage_knn_cleannbr,masked_cat_acc,0.958538830280304
2,sage_knn_cleannbr,n_params,9552.0
2,sage_knn_cleannbr,best_step,2000.0
2,sage_knn_cleannbr,train_seconds,172.4755985736847
2,sage_knn_cleannbr,dim,16.0
3,raw,probe_auc,0.8933463012052874
3,raw,probe_ap,0.7285172955994716
3,raw,probe_acc,0.8341182010831175
3,raw,probe_C,0.01
3,raw,lowlabel_auc@50,0.7883244436043262
3,raw,lowlabel_auc@200,0.8359160766745666
3,raw,lowlabel_auc@1000,0.8788141158785328
3,raw,knn_auc,0.8870795465752566
3,raw,knn_pos_p10,0.5792822966507177
3,raw,base_rate,0.2460560395573346
3,raw,dim,53.0
3,hgb_ref,probe_auc,0.9255566945300336
3,hgb_ref,probe_ap,0.824948195398393
3,hgb_ref,probe_acc,0.8647280433246998
3,pca,probe_auc,0.8852007865897212
3,pca,probe_ap,0.7108654927753076
3,pca,probe_acc,0.8239934071109019
3,pca,probe_C,0.01
3,pca,lowlabel_auc@50,0.7867876125567453
3,pca,lowlabel_auc@200,0.8559248966704421
3,pca,lowlabel_auc@1000,0.8805667286295348
3,pca,knn_auc,0.8841662208727201
3,pca,knn_pos_p10,0.5683253588516747
3,pca,base_rate,0.2460560395573346
3,pca,dim,16.0
3,prop_knn,probe_auc,0.885163504269162
3,prop_knn,probe_ap,0.7106436283921699
3,prop_knn,probe_acc,0.8248175182481752
3,prop_knn,probe_C,0.01
3,prop_knn,lowlabel_auc@50,0.7922347613184344
3,prop_knn,lowlabel_auc@200,0.8580286057756965
3,prop_knn,lowlabel_auc@1000,0.8804344473699153
3,prop_knn,knn_auc,0.8828404570707902
3,prop_knn,knn_pos_p10,0.5694736842105264
3,prop_knn,base_rate,0.2460560395573346
3,prop_knn,dim,16.0
3,prop_rand,probe_auc,0.8852957108147119
3,prop_rand,probe_ap,0.7109368056148373
3,prop_rand,probe_acc,0.8245820579232399
3,prop_rand,probe_C,0.01
3,prop_rand,lowlabel_auc@50,0.7870499448610169
3,prop_rand,lowlabel_auc@200,0.8546049755087282
3,prop_rand,lowlabel_auc@1000,0.8806176201178092
3,prop_rand,knn_auc,0.8834094420652164
3,prop_rand,knn_pos_p10,0.5678468899521532
3,prop_rand,base_rate,0.2460560395573346
3,prop_rand,dim,16.0
3,prop_bip,probe_auc,0.8859319384714697
3,prop_bip,probe_ap,0.71245224980705
3,prop_bip,probe_acc,0.8251707087355781
3,prop_bip,probe_C,0.01
3,prop_bip,lowlabel_auc@50,0.7869957510108814
3,prop_bip,lowlabel_auc@200,0.8568972143606418
3,prop_bip,lowlabel_auc@1000,0.881413407140872
3,prop_bip,knn_auc,0.8841969657122193
3,prop_bip,knn_pos_p10,0.5664114832535885
3,prop_bip,base_rate,0.2460560395573346
3,prop_bip,dim,16.0
3,mlp_ae,probe_auc,0.8780657424038207
3,mlp_ae,probe_ap,0.7053079306654932
3,mlp_ae,probe_acc,0.8270543913350601
3,mlp_ae,probe_C,100.0
3,mlp_ae,lowlabel_auc@50,0.780007336921601
3,mlp_ae,lowlabel_auc@200,0.8466116235666107
3,mlp_ae,lowlabel_auc@1000,0.8732347082714453
3,mlp_ae,knn_auc,0.8800457773102337
3,mlp_ae,knn_pos_p10,0.5661244019138756
3,mlp_ae,base_rate,0.2460560395573346
3,mlp_ae,recon_num_mse,0.008894841186702251
3,mlp_ae,recon_cat_acc,0.994651734828949
3,mlp_ae,masked_num_mse,0.80733323097229
3,mlp_ae,masked_cat_acc,0.7066373229026794
3,mlp_ae,n_params,4816.0
3,mlp_ae,best_step,1950.0
3,mlp_ae,train_seconds,101.23266196250916
3,mlp_ae,dim,16.0
3,sage_selfloop,probe_auc,0.8843370919491107
3,sage_selfloop,probe_ap,0.711373088532711
3,sage_selfloop,probe_acc,0.8264657405227219
3,sage_selfloop,probe_C,100.0
3,sage_selfloop,lowlabel_auc@50,0.8023001622789584
3,sage_selfloop,lowlabel_auc@200,0.8576307496211996
3,sage_selfloop,lowlabel_auc@1000,0.8788365076850893
3,sage_selfloop,knn_auc,0.8810857597972559
3,sage_selfloop,knn_pos_p10,0.5698086124401914
3,sage_selfloop,base_rate,0.2460560395573346
3,sage_selfloop,recon_num_mse,0.0069344537332654
3,sage_selfloop,recon_cat_acc,0.9971408247947693
3,sage_selfloop,masked_num_mse,0.80548095703125
3,sage_selfloop,masked_cat_acc,0.70786052942276
3,sage_selfloop,n_params,9552.0
3,sage_selfloop,best_step,2000.0
3,sage_selfloop,train_seconds,125.90706300735474
3,sage_selfloop,dim,16.0
3,sage_rand,probe_auc,0.8852718396695844
3,sage_rand,probe_ap,0.7152037467730544
3,sage_rand,probe_acc,0.8307040263715564
3,sage_rand,probe_C,100.0
3,sage_rand,lowlabel_auc@50,0.801002603038173
3,sage_rand,lowlabel_auc@200,0.8587180335854683
3,sage_rand,lowlabel_auc@1000,0.8790662160910194
3,sage_rand,knn_auc,0.883467009255579
3,sage_rand,knn_pos_p10,0.5747368421052632
3,sage_rand,base_rate,0.2460560395573346
3,sage_rand,recon_num_mse,0.0127311572432518
3,sage_rand,recon_cat_acc,0.9958962202072144
3,sage_rand,masked_num_mse,0.8226108551025391
3,sage_rand,masked_cat_acc,0.7050104141235352
3,sage_rand,n_params,9552.0
3,sage_rand,best_step,1950.0
3,sage_rand,train_seconds,159.2124092578888
3,sage_rand,dim,16.0
3,sage_knn,probe_auc,0.8832943823985608
3,sage_knn,probe_ap,0.7053957714124426
3,sage_knn,probe_acc,0.8297621850718154
3,sage_knn,probe_C,1.0
3,sage_knn,lowlabel_auc@50,0.8086575151893702
3,sage_knn,lowlabel_auc@200,0.8531107314806237
3,sage_knn,lowlabel_auc@1000,0.8774575586729586
3,sage_knn,knn_auc,0.8831036373797478
3,sage_knn,knn_pos_p10,0.5652631578947368
3,sage_knn,base_rate,0.2460560395573346
3,sage_knn,recon_num_mse,0.010328354313969612
3,sage_knn,recon_cat_acc,0.9964008331298828
3,sage_knn,masked_num_mse,0.8180602192878723
3,sage_knn,masked_cat_acc,0.7039801478385925
3,sage_knn,n_params,9552.0
3,sage_knn,best_step,1950.0
3,sage_knn,train_seconds,174.64677143096924
3,sage_knn,dim,16.0
3,sage_bip,probe_auc,0.8880570681003799
3,sage_bip,probe_ap,0.7205446660239191
3,sage_bip,probe_acc,0.8321167883211679
3,sage_bip,probe_C,0.01
3,sage_bip,lowlabel_auc@50,0.8037668629654313
3,sage_bip,lowlabel_auc@200,0.8593270391710922
3,sage_bip,lowlabel_auc@1000,0.8834379977824864
3,sage_bip,knn_auc,0.8805464362883246
3,sage_bip,knn_pos_p10,0.5666985645933015
3,sage_bip,base_rate,0.2460560395573346
3,sage_bip,recon_num_mse,0.008352062664926052
3,sage_bip,recon_cat_acc,0.996653139591217
3,sage_bip,masked_num_mse,0.8089087605476379
3,sage_bip,masked_cat_acc,0.7014187574386597
3,sage_bip,n_params,14736.0
3,sage_bip,best_step,2000.0
3,sage_bip,train_seconds,173.56935358047485
3,sage_bip,dim,16.0
3,sage_bip_nopool,probe_auc,0.886341259499894
3,sage_bip_nopool,probe_ap,0.7149223451673675
3,sage_bip_nopool,probe_acc,0.8302331057216858
3,sage_bip_nopool,probe_C,0.1
3,sage_bip_nopool,lowlabel_auc@50,0.7963032786027872
3,sage_bip_nopool,lowlabel_auc@200,0.8597851073940032
3,sage_bip_nopool,lowlabel_auc@1000,0.8813014518437937
3,sage_bip_nopool,knn_auc,0.8810423882800522
3,sage_bip_nopool,knn_pos_p10,0.5665550239234449
3,sage_bip_nopool,base_rate,0.2460560395573346
3,sage_bip_nopool,recon_num_mse,0.006471838336437941
3,sage_bip_nopool,recon_cat_acc,0.9956271052360535
3,sage_bip_nopool,masked_num_mse,0.8053591251373291
3,sage_bip_nopool,masked_cat_acc,0.7003774046897888
3,sage_bip_nopool,n_params,14736.0
3,sage_bip_nopool,best_step,2000.0
3,sage_bip_nopool,train_seconds,159.80358028411865
3,sage_bip_nopool,dim,16.0
3,sage_knn_k5,probe_auc,0.8785358433275853
3,sage_knn_k5,probe_ap,0.7007267167041509
3,sage_knn_k5,probe_acc,0.8263480103602543
3,sage_knn_k5,probe_C,1.0
3,sage_knn_k5,lowlabel_auc@50,0.7907216407807321
3,sage_knn_k5,lowlabel_auc@200,0.8487275484221882
3,sage_knn_k5,lowlabel_auc@1000,0.872428771342074
3,sage_knn_k5,knn_auc,0.8802469075846734
3,sage_knn_k5,knn_pos_p10,0.5651674641148325
3,sage_knn_k5,base_rate,0.2460560395573346
3,sage_knn_k5,recon_num_mse,0.009294985793530941
3,sage_knn_k5,recon_cat_acc,0.9959972500801086
3,sage_knn_k5,masked_num_mse,0.8175014853477478
3,sage_knn_k5,masked_cat_acc,0.7031921148300171
3,sage_knn_k5,n_params,9552.0
3,sage_knn_k5,best_step,1900.0
