seed,method,step,train_loss,val_loss
0,sage_selfloop,1150,0.5309419631958008,0.5361289978027344
0,sage_selfloop,1200,0.5264531373977661,0.5293495655059814
0,sage_selfloop,1250,0.5190720558166504,0.5303983688354492
0,sage_selfloop,1300,0.5185329914093018,0.5284597277641296
0,sage_selfloop,1350,0.5227940082550049,0.5287837982177734
0,sage_selfloop,1400,0.5238489508628845,0.5261387825012207
0,sage_selfloop,1450,0.5148084759712219,0.5258679389953613
0,sage_selfloop,1500,0.5162109732627869,0.526757001876831
0,sage_selfloop,1550,0.5218585729598999,0.5261577367782593
0,sage_selfloop,1600,0.5224813222885132,0.5250203609466553
0,sage_selfloop,1650,0.5119974613189697,0.5234971046447754
0,sage_selfloop,1700,0.5131732821464539,0.5239054560661316
0,sage_selfloop,1750,0.5169401168823242,0.5230367183685303
0,sage_selfloop,1800,0.5185966491699219,0.5207183361053467
0,sage_selfloop,1850,0.510086178779602,0.5214648842811584
0,sage_selfloop,1900,0.5105874538421631,0.5210363864898682
0,sage_selfloop,1950,0.5177953243255615,0.5231139659881592
0,sage_selfloop,2000,0.5175958871841431,0.5189633965492249
0,sage_rand,50,1.2886838912963867,1.2866843938827517
0,sage_rand,100,1.0372157096862793,1.0343571901321411
0,sage_rand,150,0.8642256259918213,0.8806240558624268
0,sage_rand,200,0.7616984844207764,0.7647550106048584
0,sage_rand,250,0.706489622592926,0.7168532609939575
0,sage_rand,300,0.6834312677383423,0.6899678707122803
0,sage_rand,350,0.6625539064407349,0.6667990684509277
0,sage_rand,400,0.6367629766464233,0.6412081718444824
0,sage_rand,450,0.612515926361084,0.6192371845245361
0,sage_rand,500,0.6004136800765991,0.6074124574661255
0,sage_rand,550,0.5904130935668945,0.5931779742240906
0,sage_rand,600,0.5836396217346191,0.5852644443511963
0,sage_rand,650,0.5660043358802795,0.5731021165847778
0,sage_rand,700,0.5667188167572021,0.5695228576660156
0,sage_rand,750,0.5802597403526306,0.588837742805481
0,sage_rand,800,0.5588153600692749,0.5589415431022644
0,sage_rand,850,0.5495510101318359,0.5568209886550903
0,sage_rand,900,0.544684886932373,0.5508577227592468
0,sage_rand,950,0.5467073917388916,0.5547757148742676
0,sage_rand,1000,0.5501420497894287,0.5525220632553101
0,sage_rand,1050,0.5378558039665222,0.5480443835258484
0,sage_rand,1100,0.5371949076652527,0.5431060194969177
0,sage_rand,1150,0.5377203226089478,0.5474481582641602
0,sage_rand,1200,0.5389883518218994,0.5432228446006775
0,sage_rand,1250,0.5295343399047852,0.5394254326820374
0,sage_rand,1300,0.5318225622177124,0.5404201745986938
0,sage_rand,1350,0.5334558486938477,0.5401003956794739
0,sage_rand,1400,0.5336832404136658,0.5375103950500488
0,sage_rand,1450,0.5308394432067871,0.5405178070068359
0,sage_rand,1500,0.5272420644760132,0.545015811920166
0,sage_rand,1550,0.530299186706543,0.5365906953811646
0,sage_rand,1600,0.5308208465576172,0.5332770943641663
0,sage_rand,1650,0.5212387442588806,0.532607913017273
0,sage_rand,1700,0.5260873436927795,0.536733865737915
0,sage_rand,1750,0.5255059003829956,0.5336422324180603
0,sage_rand,1800,0.5300251245498657,0.5325444936752319
0,sage_rand,1850,0.5205338597297668,0.533772349357605
0,sage_rand,1900,0.5201754570007324,0.5320731401443481
0,sage_rand,1950,0.5233611464500427,0.5314170122146606
0,sage_rand,2000,0.5244931578636169,0.5309097766876221
0,sage_knn,50,1.2388761043548584,1.2493163347244265
0,sage_knn,100,0.974120557308197,0.98430335521698
0,sage_knn,150,0.8176113367080688,0.8264994621276855
0,sage_knn,200,0.7456436157226562,0.7438432574272156
0,sage_knn,250,0.6886760592460632,0.7020324468612671
0,sage_knn,300,0.6549489498138428,0.6657700538635254
0,sage_knn,350,0.6316006183624268,0.6372164487838745
0,sage_knn,400,0.6187931299209595,0.6244652271270752
0,sage_knn,450,0.6004812717437744,0.61171555519104
0,sage_knn,500,0.6191684603691101,0.6142466068267822
0,sage_knn,550,0.5934181809425354,0.6061135530471802
0,sage_knn,600,0.5779179930686951,0.581329345703125
0,sage_knn,650,0.5690284967422485,0.5780961513519287
0,sage_knn,700,0.5687448978424072,0.5789431929588318
0,sage_knn,750,0.5608717203140259,0.5708621740341187
0,sage_knn,800,0.5897813439369202,0.6147953867912292
0,sage_knn,850,0.5465183258056641,0.560030460357666
0,sage_knn,900,0.5466675758361816,0.5575401782989502
0,sage_knn,950,0.5476806163787842,0.5534175634384155
0,sage_knn,1000,0.5505090951919556,0.5541686415672302
0,sage_knn,1050,0.5380678176879883,0.5500921010971069
0,sage_knn,1100,0.5419119000434875,0.5540983080863953
0,sage_knn,1150,0.5386468172073364,0.5443692207336426
0,sage_knn,1200,0.5385680198669434,0.5462899208068848
0,sage_knn,1250,0.5294775366783142,0.5414361953735352
0,sage_knn,1300,0.5283101201057434,0.5412082076072693
0,sage_knn,1350,0.5299786329269409,0.5374150276184082
0,sage_knn,1400,0.5308318734169006,0.5374871492385864
0,sage_knn,1450,0.5236923694610596,0.5375299453735352
0,sage_knn,1500,0.5209832191467285,0.5341740846633911
0,sage_knn,1550,0.5255331993103027,0.5349518060684204
0,sage_knn,1600,0.5236548185348511,0.5299837589263916
0,sage_knn,1650,0.5247529745101929,0.5415008664131165
0,sage_knn,1700,0.5198594331741333,0.5336242914199829
0,sage_knn,1750,0.5205702781677246,0.5310502648353577
0,sage_knn,1800,0.5215004682540894,0.5291850566864014
0,sage_knn,1850,0.5136456489562988,0.5294339656829834
0,sage_knn,1900,0.5157182812690735,0.5309105515480042
0,sage_knn,1950,0.5203263759613037,0.5344851016998291
0,sage_knn,2000,0.5203747749328613,0.5274783372879028
0,sage_bip,50,1.1792700290679932,1.173466444015503
0,sage_bip,100,0.9124763011932372,0.913564682006836
0,sage_bip,150,0.8021171689033508,0.8051023483276367
0,sage_bip,200,0.728844404220581,0.7287052869796753
0,sage_bip,250,0.6733251810073853,0.6816487312316895
0,sage_bip,300,0.6429694890975952,0.6522607803344727
0,sage_bip,350,0.6252845525741577,0.6242114305496216
0,sage_bip,400,0.6062032580375671,0.6115837097167969
0,sage_bip,450,0.5869992971420288,0.5925078392028809
0,sage_bip,500,0.5787391662597656,0.5853251814842224
0,sage_bip,550,0.573962390422821,0.5779463648796082
0,sage_bip,600,0.5751258134841919,0.5731797218322754
0,sage_bip,650,0.5585855841636658,0.5712703466415405
0,sage_bip,700,0.5596978068351746,0.5661474466323853
0,sage_bip,750,0.5593592524528503,0.565266489982605
0,sage_bip,800,0.5630229711532593,0.5625170469284058
0,sage_bip,850,0.5468018054962158,0.5587195158004761
0,sage_bip,900,0.5491418242454529,0.5610625743865967
0,sage_bip,950,0.5470089912414551,0.5553680658340454
0,sage_bip,1000,0.548155665397644,0.5516834259033203
0,sage_bip,1050,0.5405091047286987,0.552356481552124
0,sage_bip,1100,0.5415433049201965,0.5514835715293884
0,sage_bip,1150,0.5378321409225464,0.5474655628204346
0,sage_bip,1200,0.539907693862915,0.5448403358459473
0,sage_bip,1250,0.5308744311332703,0.5433974266052246
0,sage_bip,1300,0.5307833552360535,0.5438668727874756
0,sage_bip,1350,0.5310476422309875,0.5408035516738892
0,sage_bip,1400,0.5351055860519409,0.5409296751022339
0,sage_bip,1450,0.5225086808204651,0.5355894565582275
0,sage_bip,1500,0.5224077701568604,0.5351788997650146
0,sage_bip,1550,0.5254917144775391,0.5346516370773315
0,sage_bip,1600,0.5279129147529602,0.5344661474227905
0,sage_bip,1650,0.5213285684585571,0.5346649289131165
0,sage_bip,1700,0.5250242948532104,0.5332157611846924
0,sage_bip,1750,0.5255337357521057,0.5312606692314148
0,sage_bip,1800,0.5276448130607605,0.5347552299499512
0,sage_bip,1850,0.5199814438819885,0.5296434164047241
0,sage_bip,1900,0.5204509496688843,0.5323333144187927
0,sage_bip,1950,0.526103138923645,0.5375750064849854
0,sage_bip,2000,0.5222848057746887,0.5280174016952515
0,sage_bip_nopool,50,1.1703966856002808,1.1618574857711792
0,sage_bip_nopool,100,0.9201538562774658,0.9150898456573486
0,sage_bip_nopool,150,0.8086398839950562,0.8050400614738464
0,sage_bip_nopool,200,0.7394208312034607,0.7375946044921875
0,sage_bip_nopool,250,0.6849746704101562,0.6848561763763428
0,sage_bip_nopool,300,0.6524463891983032,0.6523265838623047
0,sage_bip_nopool,350,0.6728381514549255,0.6526923179626465
0,sage_bip_nopool,400,0.6219616532325745,0.6165609359741211
0,sage_bip_nopool,450,0.604438066482544,0.6072120666503906
0,sage_bip_nopool,500,0.5913354158401489,0.5930980443954468
0,sage_bip_nopool,550,0.5854631066322327,0.585579514503479
0,sage_bip_nopool,600,0.5807839632034302,0.5797090530395508
0,sage_bip_nopool,650,0.5705997943878174,0.5746417045593262
0,sage_bip_nopool,700,0.5688232183456421,0.5713523626327515
0,sage_bip_nopool,750,0.562762439250946,0.5652655363082886
0,sage_bip_nopool,800,0.5640552043914795,0.5624648928642273
0,sage_bip_nopool,850,0.5508101582527161,0.5557206273078918
0,sage_bip_nopool,900,0.5482995510101318,0.5535262823104858
0,sage_bip_nopool,950,0.5611776113510132,0.5616762638092041
0,sage_bip_nopool,1000,0.5473181009292603,0.5452163219451904
0,sage_bip_nopool,1050,0.5391032099723816,0.5479426383972168
0,sage_bip_nopool,1100,0.546926736831665,0.5503860712051392
0,sage_bip_nopool,1150,0.5413081645965576,0.540255069732666
0,sage_bip_nopool,1200,0.5402671098709106,0.5360658764839172
0,sage_bip_nopool,1250,0.5293129682540894,0.5331496000289917
0,sage_bip_nopool,1300,0.5286905169487,0.5329663753509521
0,sage_bip_nopool,1350,0.5276507139205933,0.5299168825149536
0,sage_bip_nopool,1400,0.5387325286865234,0.535152792930603
0,sage_bip_nopool,1450,0.5223369598388672,0.5256489515304565
0,sage_bip_nopool,1500,0.5244153738021851,0.5300718545913696
0,sage_bip_nopool,1550,0.5303162932395935,0.5302682518959045
0,sage_bip_nopool,1600,0.5258300304412842,0.5232882499694824
0,sage_bip_nopool,1650,0.5194660425186157,0.5269075036048889
0,sage_bip_nopool,1700,0.519999086856842,0.5260922908782959
0,sage_bip_nopool,1750,0.5218666195869446,0.5230745077133179
0,sage_bip_nopool,1800,0.5231749415397644,0.5224023461341858
0,sage_bip_nopool,1850,0.5166304111480713,0.5201191902160645
0,sage_bip_nopool,1900,0.5150018930435181,0.5221753120422363
0,sage_bip_nopool,1950,0.5174685716629028,0.519760251045227
0,sage_bip_nopool,2000,0.5234998464584351,0.5231798887252808
0,sage_knn_k5,50,1.2343273162841797,1.2426891326904297
0,sage_knn_k5,100,0.975838541984558,0.9842548370361328
0,sage_knn_k5,150,0.8223133087158203,0.8376995325088501
0,sage_knn_k5,200,0.7337868213653564,0.7362996339797974
0,sage_knn_k5,250,0.6705985069274902,0.683108925819397
0,sage_knn_k5,300,0.6457048654556274,0.6527407765388489
0,sage_knn_k5,350,0.6360215544700623,0.6372751593589783
0,sage_knn_k5,400,0.6229408979415894,0.6252307295799255
0,sage_knn_k5,450,0.6100500822067261,0.6227341294288635
0,sage_knn_k5,500,0.5977150201797485,0.6051798462867737
0,sage_knn_k5,550,0.582900881767273,0.5909780263900757
0,sage_knn_k5,600,0.5767987966537476,0.5833446979522705
0,sage_knn_k5,650,0.5708096027374268,0.5794615149497986
0,sage_knn_k5,700,0.5687358975410461,0.5718029737472534
0,sage_knn_k5,750,0.5611828565597534,0.5692863464355469
0,sage_knn_k5,800,0.5582133531570435,0.5597563982009888
0,sage_knn_k5,850,0.5446404814720154,0.5597180128097534
0,sage_knn_k5,900,0.545208752155304,0.5537786483764648
0,sage_knn_k5,950,0.5447568893432617,0.5512601137161255
0,sage_knn_k5,1000,0.5450918674468994,0.5494691133499146
0,sage_knn_k5,1050,0.5348595380783081,0.5478083491325378
0,sage_knn_k5,1100,0.5371662974357605,0.5492230653762817
0,sage_knn_k5,1150,0.5357848405838013,0.5416333675384521
0,sage_knn_k5,1200,0.536653995513916,0.5416762828826904
0,sage_knn_k5,1250,0.5265648365020752,0.5381975769996643
0,sage_knn_k5,1300,0.5259604454040527,0.5394999980926514
0,sage_knn_k5,1350,0.5364542603492737,0.5423789024353027
0,sage_knn_k5,1400,0.5302397012710571,0.5361305475234985
0,sage_knn_k5,1450,0.5285300016403198,0.5412993431091309
0,sage_knn_k5,1500,0.5345362424850464,0.5454473495483398
0,sage_knn_k5,1550,0.5309048295021057,0.5376769304275513
0,sage_knn_k5,1600,0.525842547416687,0.5302096605300903
0,sage_knn_k5,1650,0.5181871652603149,0.5277963876724243
0,sage_knn_k5,1700,0.5198557376861572,0.5311620831489563
0,sage_knn_k5,1750,0.5227478742599487,0.5283957719802856
0,sage_knn_k5,1800,0.5231590867042542,0.5280135869979858
0,sage_knn_k5,1850,0.5149728059768677,0.5254166722297668
0,sage_knn_k5,1900,0.516937255859375,0.5268727540969849
0,sage_knn_k5,1950,0.5176020264625549,0.5242342352867126
0,sage_knn_k5,2000,0.5214724540710449,0.5259987115859985
0,sage_knn_k20,50,1.241861343383789,1.255976915359497
0,sage_knn_k20,100,0.9846572279930116,0.9937311410903932
0,sage_knn_k20,150,0.8237149715423584,0.8456546664237976
0,sage_knn_k20,200,0.755644679069519,0.7587991952896118
0,sage_knn_k20,250,0.6867772340774536,0.702216386795044
0,sage_knn_k20,300,0.6633093357086182,0.6884816884994507
0,sage_knn_k20,350,0.6326783895492554,0.6455591917037964
0,sage_knn_k20,400,0.6220695376396179,0.6317520141601562
0,sage_knn_k20,450,0.6026109457015991,0.6159780621528625
0,sage_knn_k20,500,0.5911195278167725,0.6046732664108276
0,sage_knn_k20,550,0.5849308967590332,0.5926331877708435
0,sage_knn_k20,600,0.5778199434280396,0.5846518874168396
0,sage_knn_k20,650,0.5615140199661255,0.5760981440544128
0,sage_knn_k20,700,0.5868751406669617,0.6002230644226074
0,sage_knn_k20,750,0.5577189922332764,0.5680092573165894
0,sage_knn_k20,800,0.5583808422088623,0.5682891011238098
0,sage_knn_k20,850,0.5436776876449585,0.5573388338088989
0,sage_knn_k20,900,0.5448529720306396,0.5607435703277588
0,sage_knn_k20,950,0.5528103113174438,0.5575159192085266
0,sage_knn_k20,1000,0.5478938221931458,0.5540984272956848
0,sage_knn_k20,1050,0.5320707559585571,0.5478465557098389
0,sage_knn_k20,1100,0.533021867275238,0.5480849146842957
0,sage_knn_k20,1150,0.5363891124725342,0.5436360239982605
0,sage_knn_k20,1200,0.5372399091720581,0.5439760684967041
0,sage_knn_k20,1250,0.5271144509315491,0.540573000907898
0,sage_knn_k20,1300,0.5276404619216919,0.541043758392334
0,sage_knn_k20,1350,0.5331296920776367,0.545141339302063
0,sage_knn_k20,1400,0.5332322716712952,0.5405691862106323
0,sage_knn_k20,1450,0.5221059322357178,0.53734290599823
0,sage_knn_k20,1500,0.5236214399337769,0.5364856719970703
0,sage_knn_k20,1550,0.5260555744171143,0.5344947576522827
0,sage_knn_k20,1600,0.5287473797798157,0.537077784538269
0,sage_knn_k20,1650,0.5217153429985046,0.5368015766143799
0,sage_knn_k20,1700,0.5195289850234985,0.5347561836242676
0,sage_knn_k20,1750,0.5256924629211426,0.5366512537002563
0,sage_knn_k20,1800,0.5329552888870239,0.5418733358383179
0,sage_knn_k20,1850,0.5171998739242554,0.5323874354362488
0,sage_knn_k20,1900,0.5171508193016052,0.5302558541297913
0,sage_knn_k20,1950,0.5178860425949097,0.5291857719421387
0,sage_knn_k20,2000,0.5224922299385071,0.5280576944351196
0,mlp_ae_nomask,50,1.033036231994629,1.0278160572052002
0,mlp_ae_nomask,100,0.6399757862091064,0.638695478439331
0,mlp_ae_nomask,150,0.3875461518764496,0.3895785808563232
0,mlp_ae_nomask,200,0.2815260589122772,0.3013617396354675
0,mlp_ae_nomask,250,0.2161207646131515,0.2226618379354477
0,mlp_ae_nomask,300,0.1405848264694214,0.1455450505018234
0,mlp_ae_nomask,350,0.1018546223640441,0.105596549808979
0,mlp_ae_nomask,400,0.0786570608615875,0.0810048729181289
0,mlp_ae_nomask,450,0.1485227793455124,0.0796166062355041
0,mlp_ae_nomask,500,0.0528561994433403,0.0570613294839859
0,mlp_ae_nomask,550,0.0960949957370758,0.1086463779211044
0,mlp_ae_nomask,600,0.0344937369227409,0.0387321412563324
0,mlp_ae_nomask,650,0.0365015044808387,0.0334180183708667
0,mlp_ae_nomask,700,0.0236160941421985,0.0268378108739852
0,mlp_ae_nomask,750,0.0264687780290842,0.0291238389909267
0,mlp_ae_nomask,800,0.0189036261290311,0.021785195916891
0,mlp_ae_nomask,850,0.0161716435104608,0.0189107898622751
0,mlp_ae_nomask,900,0.0242121629416942,0.0253278166055679
0,mlp_ae_nomask,950,0.0141193512827157,0.0167531110346317
0,mlp_ae_nomask,1000,0.0121472300961613,0.0146681517362594
0,mlp_ae_nomask,1050,0.0221540629863739,0.0747768953442573
0,mlp_ae_nomask,1100,0.0116757843643426,0.0146003710106015
0,mlp_ae_nomask,1150,0.00951256044209,0.011972895823419
0,mlp_ae_nomask,1200,0.0082601644098758,0.0106958746910095
0,mlp_ae_nomask,1250,0.0072555923834443,0.0096691213548183
0,mlp_ae_nomask,1300,0.0116888210177421,0.0153446365147829
0,mlp_ae_nomask,1350,0.006979183293879,0.0092742955312132
0,mlp_ae_nomask,1400,0.0059611150063574,0.0081725735217332
0,mlp_ae_nomask,1450,0.005257767625153,0.0074141817167401
0,mlp_ae_nomask,1500,0.0097728800028562,0.0200727153569459
0,mlp_ae_nomask,1550,0.0054740104824304,0.0075433668680489
0,mlp_ae_nomask,1600,0.0045792106539011,0.0065941805951297
0,mlp_ae_nomask,1650,0.004045526497066,0.0060279071331024
0,mlp_ae_nomask,1700,0.0036302260123193,0.0055901538580656
0,mlp_ae_nomask,1750,0.0104255257174372,0.0097597073763608
0,mlp_ae_nomask,1800,0.0040713986381888,0.0059349979273974
0,mlp_ae_nomask,1850,0.0034326228778809,0.0052824662998318
0,mlp_ae_nomask,1900,0.0030451654456555,0.0048894337378442
0,mlp_ae_nomask,1950,0.0027469489723443,0.004587635397911
0,mlp_ae_nomask,2000,0.0153148099780082,0.0173721965402364
0,sage_selfloop_nomask,50,0.8307324051856995,0.82086580991745
0,sage_selfloop_nomask,100,0.4934848845005035,0.5196709632873535
0,sage_selfloop_nomask,150,0.2667921781539917,0.2651163637638092
0,sage_selfloop_nomask,200,0.1499804258346557,0.1563275009393692
0,sage_selfloop_nomask,250,0.1064287275075912,0.1023217067122459
0,sage_selfloop_nomask,300,0.073662631213665,0.0810819715261459
0,sage_selfloop_nomask,350,0.0486426874995231,0.0498517416417598
0,sage_selfloop_nomask,400,0.0405225194990634,0.0413292832672596
0,sage_selfloop_nomask,450,0.0598692037165164,0.0441384501755237
0,sage_selfloop_nomask,500,0.0259089265018701,0.0276513192802667
0,sage_selfloop_nomask,550,0.0418250188231468,0.0292131341993808
0,sage_selfloop_nomask,600,0.0179025493562221,0.0200014393776655
0,sage_selfloop_nomask,650,0.0138882957398891,0.0162901673465967
0,sage_selfloop_nomask,700,0.0164302289485931,0.0174186490476131
0,sage_selfloop_nomask,750,0.0110389785841107,0.0134432632476091
0,sage_selfloop_nomask,800,0.0274699348956346,0.0472797192633152
0,sage_selfloop_nomask,850,0.0084557551890611,0.0107817184180021
0,sage_selfloop_nomask,900,0.0068699615076184,0.0090894773602485
0,sage_selfloop_nomask,950,0.010723078623414,0.0115187233313918
0,sage_selfloop_nomask,1000,0.0063270535320043,0.0082709928974509
0,sage_selfloop_nomask,1050,0.0051702545024454,0.0070775900967419
0,sage_selfloop_nomask,1100,0.0101068131625652,0.0478434078395366
0,sage_selfloop_nomask,1150,0.005866621620953,0.0079053482040762
0,sage_selfloop_nomask,1200,0.0044022509828209,0.0062421672046184
0,sage_selfloop_nomask,1250,0.0036671427078545,0.005489285569638
0,sage_selfloop_nomask,1300,0.0093145910650491,0.0145197706297039
0,sage_selfloop_nomask,1350,0.0039924783632159,0.0057339337654411
0,sage_selfloop_nomask,1400,0.0031435675919055,0.0049225566908717
0,sage_selfloop_nomask,1450,0.0026795882731676,0.0044396203011274
0,sage_selfloop_nomask,1500,0.0063736774027347,0.0063649266958236
0,sage_selfloop_nomask,1550,0.0027932482771575,0.0045273089781403
0,sage_selfloop_nomask,1600,0.0023187538608908,0.0040281447581946
0,sage_selfloop_nomask,1650,0.0020376530010253,0.00374884204939
0,sage_selfloop_nomask,1700,0.0027701633516699,0.0047827563248574
0,sage_selfloop_nomask,1750,0.0020014238543808,0.0036402703262865
0,sage_selfloop_nomask,1800,0.0017337510362267,0.0033742999657988
0,sage_selfloop_nomask,1850,0.0035830170381814,0.0058797961100935
0,sage_selfloop_nomask,1900,0.0020102302078157,0.0036050723865628
0,sage_selfloop_nomask,1950,0.0016533068846911,0.0032194415107369
0,sage_selfloop_nomask,2000,0.0014350401470437,0.0029768492095172
0,sage_rand_nomask,50,0.998541295528412,0.9958642721176147
0,sage_rand_nomask,100,0.6930968761444092,0.6909940242767334
0,sage_rand_nomask,150,0.4690799117088318,0.4607689976692199
0,sage_rand_nomask,200,0.4663888812065124,0.480251133441925
0,sage_rand_nomask,250,0.2141039669513702,0.2172088176012039
0,sage_rand_nomask,300,0.1719234734773636,0.17558054625988
0,sage_rand_nomask,350,0.1444119662046432,0.1471994072198867
0,sage_rand_nomask,400,0.2106415629386901,0.1561245322227478
0,sage_rand_nomask,450,0.0969710946083068,0.0997648611664772
0,sage_rand_nomask,500,0.1007290855050087,0.0989872217178344
0,sage_rand_nomask,550,0.0698097124695777,0.0724339932203292
0,sage_rand_nomask,600,0.0901325047016143,0.0622565820813179
0,sage_rand_nomask,650,0.0450950674712657,0.0470156110823154
0,sage_rand_nomask,700,0.0412871651351451,0.0407445505261421
0,sage_rand_nomask,750,0.0306594520807266,0.0334250628948211
0,sage_rand_nomask,800,0.027520265430212,0.029289660975337
0,sage_rand_nomask,850,0.0212359260767698,0.0230844058096408
0,sage_rand_nomask,900,0.0233381539583206,0.0302303843200206
0,sage_rand_nomask,950,0.0163014866411685,0.0182742122560739
0,sage_rand_nomask,1000,0.058757446706295,0.0306783057749271
0,sage_rand_nomask,1050,0.0133864739909768,0.0156327560544013
0,sage_rand_nomask,1100,0.0109753282740712,0.0130641711875796
0,sage_rand_nomask,1150,0.0132849505171179,0.0171502847224473
0,sage_rand_nomask,1200,0.009330098517239,0.0113987689837813
0,sage_rand_nomask,1250,0.0197725873440504,0.0397137552499771
0,sage_rand_nomask,1300,0.0081280870363116,0.0101591553539037
0,sage_rand_nomask,1350,0.0069185914471745,0.0088533516973257
0,sage_rand_nomask,1400,0.2152547985315323,0.0380438975989818
0,sage_rand_nomask,1450,0.0076063540764153,0.0098936185240745
0,sage_rand_nomask,1500,0.0059966878034174,0.00782997533679
0,sage_rand_nomask,1550,0.0052531468681991,0.0070393960922956
0,sage_rand_nomask,1600,0.0198672469705343,0.0291976071894168
0,sage_rand_nomask,1650,0.0060720727778971,0.0077010388486087
0,sage_rand_nomask,1700,0.0048204977065324,0.0065455813892185
0,sage_rand_nomask,1750,0.004234701860696,0.0059161777608096
0,sage_rand_nomask,1800,0.0181806869804859,0.0171669404953718
0,sage_rand_nomask,1850,0.0045761317014694,0.0062886113300919
0,sage_rand_nomask,1900,0.0037486590445041,0.0054256916046142
0,sage_rand_nomask,1950,0.0033231494016945,0.0049612163566052
0,sage_rand_nomask,2000,0.0113528734073042,0.0125569971278309
0,sage_knn_nomask,50,0.8604214787483215,0.8549594879150391
0,sage_knn_nomask,100,0.537422239780426,0.5318794250488281
0,sage_knn_nomask,150,0.3424315750598907,0.3414160311222076
0,sage_knn_nomask,200,0.2078150361776352,0.2138628661632537
0,sage_knn_nomask,250,0.1459759324789047,0.1467293798923492
0,sage_knn_nomask,300,0.109137438237667,0.1147961616516113
0,sage_knn_nomask,350,0.0983164757490158,0.089706189930439
0,sage_knn_nomask,400,0.0988290458917617,0.1014352068305015
0,sage_knn_nomask,450,0.0491726696491241,0.052992820739746
0,sage_knn_nomask,500,0.0420451164245605,0.0451885238289833
0,sage_knn_nomask,550,0.0797213241457939,0.0611464753746986
0,sage_knn_nomask,600,0.0273606684058904,0.0319572538137435
